"","BPS_ID","EVT_ID","freq","acres","GROUPVEG","bps_acres","EVT_PHYS","evt_acres"
"263",1584,7466,270,60,"BPS  Riparian",8695,"EVT  Riparian",25043
"264",1584,7481,25890,5758,"BPS  Riparian",8695,"EVT  Riparian",1415269
"265",1584,7905,15,3,"BPS  Riparian",8695,"EVT  Developed",29576
"266",1584,7906,215,48,"BPS  Riparian",8695,"EVT  Developed",25348
"267",1584,7907,91,20,"BPS  Riparian",8695,"EVT  Developed",20366
"268",1584,7908,43,10,"BPS  Riparian",8695,"EVT  Developed",15607
"269",1584,7909,26,6,"BPS  Riparian",8695,"EVT  Developed",7036
"270",1584,7925,15,3,"BPS  Riparian",8695,"EVT  Developed",2946
"271",1584,7926,63,14,"BPS  Riparian",8695,"EVT  Developed",3573
"272",1584,7927,75,17,"BPS  Riparian",8695,"EVT  Developed",1260
"273",1584,7928,3,1,"BPS  Riparian",8695,"EVT  Developed",133
"274",1584,7929,45,10,"BPS  Riparian",8695,"EVT  Developed",1648
"275",1584,7970,1,0,"BPS  Riparian",8695,"EVT  Agricultural",738
"276",1584,7975,5,1,"BPS  Riparian",8695,"EVT  Agricultural",30293
"277",1584,7976,44,10,"BPS  Riparian",8695,"EVT  Agricultural",19329
"278",1584,7977,8,2,"BPS  Riparian",8695,"EVT  Agricultural",166133
"279",1584,9056,306,68,"BPS  Riparian",8695,"EVT  Riparian",478644
"280",1584,9057,1,0,"BPS  Riparian",8695,"EVT  Riparian",7066
"281",1584,9088,5,1,"BPS  Riparian",8695,"EVT  Conifer",580
"282",1584,9089,6253,1391,"BPS  Riparian",8695,"EVT  Conifer",264915
"283",1584,9112,458,102,"BPS  Riparian",8695,"EVT  Conifer",366068
"284",1584,9114,34,8,"BPS  Riparian",8695,"EVT  Riparian",2606
"285",1584,9117,370,82,"BPS  Riparian",8695,"EVT  Riparian",19511
"286",1584,9118,53,12,"BPS  Riparian",8695,"EVT  Riparian",28631
"287",1584,9120,20,4,"BPS  Riparian",8695,"EVT  Riparian",49032
"288",1584,9183,1,0,"BPS  Riparian",8695,"EVT  Riparian",0
"289",1584,9202,442,98,"BPS  Riparian",8695,"EVT  Riparian",6538
"290",1584,9203,119,26,"BPS  Riparian",8695,"EVT  Riparian",339
"291",1584,9295,1,0,"BPS  Riparian",8695,"EVT  Conifer-Hardwood",91
"292",1584,9312,12,3,"BPS  Riparian",8695,"EVT  Conifer",68274
"293",1584,9315,1,0,"BPS  Riparian",8695,"EVT  Conifer-Hardwood",8924
"294",1584,9317,83,18,"BPS  Riparian",8695,"EVT  Exotic Tree-Shrub",14779
"295",1584,9617,10,2,"BPS  Riparian",8695,"EVT  Riparian",459
"296",1584,9620,39,9,"BPS  Riparian",8695,"EVT  Riparian",30862
"297",1584,9817,885,197,"BPS  Riparian",8695,"EVT  Exotic Herbaceous",100697
"298",1614,7238,25161,5596,"BPS  Hardwood",995739,"EVT  Hardwood",16541
"299",1614,7239,24519,5453,"BPS  Hardwood",995739,"EVT  Conifer-Hardwood",23986
"300",1614,7240,17679,3932,"BPS  Hardwood",995739,"EVT  Hardwood",16416
"301",1614,7241,111430,24781,"BPS  Hardwood",995739,"EVT  Conifer-Hardwood",132986
"302",1614,7242,2150,478,"BPS  Hardwood",995739,"EVT  Hardwood",2645
"303",1614,7243,347,77,"BPS  Hardwood",995739,"EVT  Conifer-Hardwood",472
"304",1614,7295,4191,932,"BPS  Hardwood",995739,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",8597
"305",1614,7296,20679,4599,"BPS  Hardwood",995739,"EVT  Developed-Low Intensity",21617
"306",1614,7297,8985,1998,"BPS  Hardwood",995739,"EVT  Developed-Medium Intensity",10233
"307",1614,7298,3535,786,"BPS  Hardwood",995739,"EVT  Developed-High Intensity",4931
"308",1614,7299,134544,29922,"BPS  Hardwood",995739,"EVT  Developed-Roads",131673
"309",1614,7301,271150,60302,"BPS  Hardwood",995739,"EVT  Hardwood",256176
